,Year,Month,Day,Prec,Tmax,Tmin
3064,1949,2,20,0,150,-39
3065,1949,2,21,36,117,-6
3066,1949,2,22,0,67,-94
3067,1949,2,23,0,33,-28
3068,1949,2,24,66,144,-33
3069,1949,2,25,0,106,-72
3070,1949,2,26,58,78,6
3071,1949,2,27,41,28,-83
3072,1949,2,28,0,78,-128
3073,1949,3,1,0,33,-33
3074,1949,3,2,89,-17,-89
3075,1949,3,3,0,-22,-139
3076,1949,3,4,0,0,-133
3077,1949,3,5,0,33,-133
3078,1949,3,6,0,133,-11
3079,1949,3,7,107,106,0
3080,1949,3,8,0,22,-111
3081,1949,3,9,0,89,-133
3082,1949,3,10,0,133,-89
3083,1949,3,11,0,117,0
3084,1949,3,12,51,50,-33
3085,1949,3,13,38,-17,-78
3086,1949,3,14,25,6,-94
3087,1949,3,15,0,50,-94
3088,1949,3,16,0,39,-83
3089,1949,3,17,0,-17,-139
3090,1949,3,18,15,17,-94
3091,1949,3,19,8,17,-106
3092,1949,3,20,0,-44,-183
3093,1949,3,21,0,11,-189
3094,1949,3,22,0,144,-67
3095,1949,3,23,0,172,61
3096,1949,3,24,36,144,72
3097,1949,3,25,0,161,-22
3098,1949,3,26,0,150,-17
3099,1949,3,27,0,200,61
3100,1949,3,28,0,217,128
3101,1949,3,29,20,217,50
3102,1949,3,30,0,167,-17
3103,1949,3,31,0,161,-17
3104,1949,4,1,13,78,-22
3105,1949,4,2,33,78,-22
3106,1949,4,3,0,128,-61
3107,1949,4,4,0,117,-22
3108,1949,4,5,10,94,0
3109,1949,4,6,0,150,-78
3110,1949,4,7,58,117,-11
3111,1949,4,8,127,111,0
3112,1949,4,9,51,100,6
3113,1949,4,10,0,72,-22
3114,1949,4,11,0,106,-39
3115,1949,4,12,0,139,-67
3116,1949,4,13,0,206,-44
3117,1949,4,14,0,194,39
3118,1949,4,15,41,211,94
3119,1949,4,16,0,211,17
3120,1949,4,17,15,144,-17
3121,1949,4,18,0,72,-67
3122,1949,4,19,0,61,-39
3123,1949,4,20,173,61,-11
3124,1949,4,21,10,150,0
3125,1949,4,22,0,200,-33
3126,1949,4,23,0,217,-11
3127,1949,4,24,132,83,28
3128,1949,4,25,69,94,6
3129,1949,4,26,0,144,-56
3130,1949,4,27,0,200,56
3131,1949,4,28,64,194,78
3132,1949,4,29,0,194,0
3133,1949,4,30,0,161,-67
3134,1949,5,1,0,256,11
3135,1949,5,2,0,244,22
3136,1949,5,3,23,217,144
3137,1949,5,4,137,239,72
3138,1949,5,5,0,283,17
3139,1949,5,6,0,300,89
3140,1949,5,7,188,294,128
3141,1949,5,8,0,289,128
3142,1949,5,9,0,222,-11
3143,1949,5,10,0,211,44
3144,1949,5,11,0,217,78
3145,1949,5,12,0,156,-22
3146,1949,5,13,0,200,-22
3147,1949,5,14,0,194,-28
3148,1949,5,15,0,206,33
3149,1949,5,16,0,211,44
3150,1949,5,17,0,222,78
3151,1949,5,18,0,272,72
3152,1949,5,19,0,283,50
3153,1949,5,20,216,267,144
3154,1949,5,21,193,211,33
3155,1949,5,22,201,183,-11
3156,1949,5,23,0,178,72
3157,1949,5,24,36,161,111
3158,1949,5,25,43,222,67
3159,1949,5,26,135,206,44
3160,1949,5,27,0,128,-6
3161,1949,5,28,74,111,-6
3162,1949,5,29,5,144,-39
3163,1949,5,30,18,117,-17
3164,1949,5,31,0,156,-22
3165,1949,6,1,0,206,11
3166,1949,6,2,0,244,0
3167,1949,6,3,0,267,44
3168,1949,6,4,0,278,67
3169,1949,6,5,0,278,61
3170,1949,6,6,0,272,100
3171,1949,6,7,0,256,39
3172,1949,6,8,0,256,94
3173,1949,6,9,0,172,17
3174,1949,6,10,0,228,0
3175,1949,6,11,0,239,56
3176,1949,6,12,0,300,100
3177,1949,6,13,0,322,122
3178,1949,6,14,0,311,150
3179,1949,6,15,0,294,194
3180,1949,6,16,0,283,150
3181,1949,6,17,0,278,178
3182,1949,6,18,0,267,161
3183,1949,6,19,0,256,183
3184,1949,6,20,0,311,178
3185,1949,6,21,66,311,156
3186,1949,6,22,38,317,150
3187,1949,6,23,109,311,172
3188,1949,6,24,0,261,72
3189,1949,6,25,0,317,89
3190,1949,6,26,0,311,194
3191,1949,6,27,183,294,200
3192,1949,6,28,0,294,144
3193,1949,6,29,0,294,111
3194,1949,6,30,0,289,144
3195,1949,7,1,0,283,150
3196,1949,7,2,61,283,117
3197,1949,7,3,0,311,139
3198,1949,7,4,0,339,106
3199,1949,7,5,0,333,100
3200,1949,7,6,104,289,167
3201,1949,7,7,0,267,117
3202,1949,7,8,15,267,122
3203,1949,7,9,0,272,94
3204,1949,7,10,0,267,106
3205,1949,7,11,0,233,150
3206,1949,7,12,119,272,122
3207,1949,7,13,0,278,128
3208,1949,7,14,0,272,183
3209,1949,7,15,0,283,94
3210,1949,7,16,28,267,122
3211,1949,7,17,8,283,156
3212,1949,7,18,91,267,161
3213,1949,7,19,5,278,178
3214,1949,7,20,0,306,200
3215,1949,7,21,0,294,189
3216,1949,7,22,0,311,172
3217,1949,7,23,0,294,133
3218,1949,7,24,13,250,133
3219,1949,7,25,0,289,50
3220,1949,7,26,155,272,144
3221,1949,7,27,15,317,150
3222,1949,7,28,0,311,161
3223,1949,7,29,25,294,172
3224,1949,7,30,5,333,167
3225,1949,7,31,18,317,156
3226,1949,8,1,112,289,161
3227,1949,8,2,0,278,83
3228,1949,8,3,0,289,89
3229,1949,8,4,0,289,144
3230,1949,8,5,30,294,183
3231,1949,8,6,0,283,156
3232,1949,8,7,0,300,94
3233,1949,8,8,0,306,106
3234,1949,8,9,0,317,111
3235,1949,8,10,0,350,133
3236,1949,8,11,0,350,128
3237,1949,8,12,0,339,139
3238,1949,8,13,58,272,172
3239,1949,8,14,38,278,144
3240,1949,8,15,0,267,156
3241,1949,8,16,20,289,128
3242,1949,8,17,0,283,78
3243,1949,8,18,0,267,161
3244,1949,8,19,0,250,128
3245,1949,8,20,137,222,94
3246,1949,8,21,0,211,28
3247,1949,8,22,0,267,22
3248,1949,8,23,0,289,39
3249,1949,8,24,0,283,83
3250,1949,8,25,8,278,111
3251,1949,8,26,0,267,33
3252,1949,8,27,0,328,72
3253,1949,8,28,0,328,106
3254,1949,8,29,0,328,139
3255,1949,8,30,475,222,150
3256,1949,8,31,127,267,100
3257,1949,9,1,0,261,106
3258,1949,9,2,0,222,161
3259,1949,9,3,0,228,6
3260,1949,9,4,0,261,33
3261,1949,9,5,0,278,67
3262,1949,9,6,0,272,139
3263,1949,9,7,18,233,94
3264,1949,9,8,0,139,17
3265,1949,9,9,56,172,61
3266,1949,9,10,0,156,39
3267,1949,9,11,33,194,11
3268,1949,9,12,0,222,22
3269,1949,9,13,0,217,33
3270,1949,9,14,0,200,72
3271,1949,9,15,58,217,156
3272,1949,9,16,5,200,78
3273,1949,9,17,0,211,44
3274,1949,9,18,0,233,39
3275,1949,9,19,0,239,67
3276,1949,9,20,137,228,144
3277,1949,9,21,18,206,67
3278,1949,9,22,8,156,61
3279,1949,9,23,48,161,61
3280,1949,9,24,79,122,56
3281,1949,9,25,33,128,44
3282,1949,9,26,0,150,11
3283,1949,9,27,0,206,-17
3284,1949,9,28,0,172,56
3285,1949,9,29,48,206,111
3286,1949,9,30,53,194,83
3287,1949,10,1,188,172,56
3288,1949,10,2,0,189,33
3289,1949,10,3,0,211,-6
3290,1949,10,4,0,183,61
3291,1949,10,5,0,211,78
3292,1949,10,6,5,211,117
3293,1949,10,7,0,206,6
3294,1949,10,8,0,156,117
3295,1949,10,9,38,211,133
3296,1949,10,10,0,267,89
3297,1949,10,11,0,294,117
3298,1949,10,12,0,289,83
3299,1949,10,13,0,261,139
3300,1949,10,14,18,178,0
3301,1949,10,15,0,211,-17
3302,1949,10,16,203,178,89
3303,1949,10,17,0,122,-22
3304,1949,10,18,0,211,-33
3305,1949,10,19,0,161,11
3306,1949,10,20,0,161,61
3307,1949,10,21,0,222,22
3308,1949,10,22,0,228,-11
3309,1949,10,23,0,222,122
3310,1949,10,24,18,167,33
3311,1949,10,25,5,156,28
3312,1949,10,26,0,100,-50
3313,1949,10,27,117,133,22
3314,1949,10,28,0,100,-22
3315,1949,10,29,0,122,-67
3316,1949,10,30,0,122,17
3317,1949,10,31,0,150,6
3318,1949,11,1,81,156,67
3319,1949,11,2,0,78,-28
3320,1949,11,3,0,139,-67
3321,1949,11,4,0,94,-39
3322,1949,11,5,102,100,-6
3323,1949,11,6,5,33,-22
3324,1949,11,7,0,44,-44
3325,1949,11,8,8,56,-6
3326,1949,11,9,0,144,-11
3327,1949,11,10,0,150,6
3328,1949,11,11,0,150,-28
3329,1949,11,12,97,128,61
3330,1949,11,13,0,111,17
3331,1949,11,14,0,106,17
3332,1949,11,15,229,83,44
3333,1949,11,16,0,61,-44
3334,1949,11,17,20,67,-50
3335,1949,11,18,0,22,-33
3336,1949,11,19,0,6,-56
3337,1949,11,20,18,11,-56
3338,1949,11,21,20,61,-22
3339,1949,11,22,61,33,-39
3340,1949,11,23,0,0,-128
3341,1949,11,24,0,28,-150
3342,1949,11,25,25,33,-117
3343,1949,11,26,36,67,-33
3344,1949,11,27,0,33,-111
3345,1949,11,28,0,-17,-150
3346,1949,11,29,8,28,-111
3347,1949,11,30,18,33,-22
3348,1949,12,1,0,33,-28
3349,1949,12,2,0,33,-50
3350,1949,12,3,0,0,-61
3351,1949,12,4,0,-11,-117
3352,1949,12,5,0,-6,-206
3353,1949,12,6,20,11,-106
3354,1949,12,7,0,-17,-122
3355,1949,12,8,36,22,-111
3356,1949,12,9,0,0,-100
3357,1949,12,10,13,-44,-206
3358,1949,12,11,0,0,-239
3359,1949,12,12,0,56,-128
3360,1949,12,13,25,100,28
3361,1949,12,14,305,106,-39
3362,1949,12,15,0,28,-83
3363,1949,12,16,0,-22,-133
3364,1949,12,17,0,-17,-167
3365,1949,12,18,0,44,-128
3366,1949,12,19,0,83,-33
3367,1949,12,20,30,61,11
3368,1949,12,21,0,39,-17
3369,1949,12,22,0,100,17
3370,1949,12,23,0,150,6
3371,1949,12,24,76,122,-44
3372,1949,12,25,102,-22,-128
3373,1949,12,26,0,-22,-161
3374,1949,12,27,0,94,-39
3375,1949,12,28,86,122,61
3376,1949,12,29,28,133,-28
3377,1949,12,30,0,72,-94
3378,1949,12,31,0,6,-161
3379,1950,1,1,0,56,-156
3380,1950,1,2,0,28,-56
3381,1950,1,3,38,33,-11
3382,1950,1,4,25,106,6
3383,1950,1,5,15,161,78
3384,1950,1,6,18,161,6
3385,1950,1,7,99,22,0
3386,1950,1,8,198,22,-78
3387,1950,1,9,173,-22,-206
3388,1950,1,10,0,39,-206
3389,1950,1,11,0,72,-39
3390,1950,1,12,163,106,-67
3391,1950,1,13,0,-11,-128
3392,1950,1,14,0,83,-39
3393,1950,1,15,36,61,17
3394,1950,1,16,0,39,-61
3395,1950,1,17,48,44,-33
3396,1950,1,18,0,-11,-94
3397,1950,1,19,20,-14,-61
3398,1950,1,20,0,-17,-144
3399,1950,1,21,0,-67,-144
3400,1950,1,22,0,-28,-156
3401,1950,1,23,20,11,-56
3402,1950,1,24,36,28,-11
3403,1950,1,25,0,72,0
3404,1950,1,26,64,139,44
3405,1950,1,27,0,200,100
3406,1950,1,28,0,150,-89
3407,1950,1,29,0,6,-144
3408,1950,1,30,8,111,-39
3409,1950,1,31,66,111,-83
3410,1950,2,1,61,11,-83
3411,1950,2,2,10,6,-94
3412,1950,2,3,79,17,-39
3413,1950,2,4,23,28,-106
3414,1950,2,5,0,-17,-111
3415,1950,2,6,0,0,-122
3416,1950,2,7,0,0,-67
3417,1950,2,8,53,11,-94
3418,1950,2,9,0,-28,-261
3419,1950,2,10,48,50,-89
3420,1950,2,11,94,56,-56
3421,1950,2,12,0,33,-17
3422,1950,2,13,0,39,-78
3423,1950,2,14,0,0,-72
3424,1950,2,15,211,-6,-61
3425,1950,2,16,295,22,-28
3426,1950,2,17,76,33,-39
3427,1950,2,18,0,0,-67
3428,1950,2,19,0,-22,-50
3429,1950,2,20,38,6,-72
3430,1950,2,21,0,-56,-250
3431,1950,2,22,0,-83,-289
3432,1950,2,23,25,-17,-139
3433,1950,2,24,145,17,-83
3434,1950,2,25,0,11,-100
3435,1950,2,26,28,11,-144
3436,1950,2,27,0,-72,-261
3437,1950,2,28,13,-106,-239
3438,1950,3,1,0,-39,-239
3439,1950,3,2,28,0,-83
3440,1950,3,3,0,-61,-200
3441,1950,3,4,0,-106,-250
3442,1950,3,5,0,-33,-256
3443,1950,3,6,0,67,-133
3444,1950,3,7,0,67,-128
3445,1950,3,8,0,39,-211
3446,1950,3,9,0,122,-28
3447,1950,3,10,409,122,-133
3448,1950,3,11,25,-56,-139
3449,1950,3,12,0,-11,-189
3450,1950,3,13,48,22,-61
3451,1950,3,14,33,-6,-83
3452,1950,3,15,25,-11,-117
3453,1950,3,16,0,0,-150
3454,1950,3,17,0,-11,-161
3455,1950,3,18,0,11,-128
3456,1950,3,19,51,0,-100
3457,1950,3,20,0,-6,-156
3458,1950,3,21,0,56,-172
3459,1950,3,22,0,56,-28
3460,1950,3,23,0,72,-89
3461,1950,3,24,104,50,-33
3462,1950,3,25,66,39,-33
3463,1950,3,26,0,17,-56
3464,1950,3,27,0,50,-94
3465,1950,3,28,28,83,-11
3466,1950,3,29,0,150,50
3467,1950,3,30,0,150,-22
3468,1950,3,31,0,17,-94
3469,1950,4,1,0,44,-122
3470,1950,4,2,0,67,-106
3471,1950,4,3,20,67,0
3472,1950,4,4,86,117,-28
3473,1950,4,5,66,228,56
3474,1950,4,6,69,211,11
3475,1950,4,7,0,61,-78
3476,1950,4,8,0,61,-106
3477,1950,4,9,0,78,-89
3478,1950,4,10,51,28,-83
3479,1950,4,11,0,89,-122
3480,1950,4,12,0,117,-11
3481,1950,4,13,53,100,-28
3482,1950,4,14,10,44,-83
3483,1950,4,15,38,39,-89
3484,1950,4,16,0,44,-50
3485,1950,4,17,0,122,-78
3486,1950,4,18,0,128,-61
3487,1950,4,19,0,189,39
3488,1950,4,20,0,217,33
3489,1950,4,21,193,206,17
3490,1950,4,22,53,83,-28
3491,1950,4,23,15,83,-28
3492,1950,4,24,0,128,-28
3493,1950,4,25,0,128,-33
3494,1950,4,26,0,117,-56
3495,1950,4,27,58,178,50
3496,1950,4,28,0,183,-17
3497,1950,4,29,18,156,28
3498,1950,4,30,0,111,0
3499,1950,5,1,0,94,-11
3500,1950,5,2,117,100,44
3501,1950,5,3,5,172,50
3502,1950,5,4,0,211,39
3503,1950,5,5,0,250,111
3504,1950,5,6,94,250,111
3505,1950,5,7,0,250,111
3506,1950,5,8,0,244,83
3507,1950,5,9,0,111,-28
3508,1950,5,10,0,194,-39
3509,1950,5,11,15,183,106
3510,1950,5,12,46,183,56
3511,1950,5,13,0,183,17
3512,1950,5,14,0,211,6
3513,1950,5,15,30,194,0
3514,1950,5,16,0,189,83
3515,1950,5,17,30,206,133
3516,1950,5,18,0,211,33
3517,1950,5,19,119,122,78
3518,1950,5,20,48,100,50
3519,1950,5,21,84,161,44
3520,1950,5,22,0,233,17
3521,1950,5,23,0,228,39
3522,1950,5,24,0,211,83
3523,1950,5,25,23,183,111
3524,1950,5,26,0,211,94
3525,1950,5,27,0,222,106
3526,1950,5,28,0,267,100
3527,1950,5,29,0,250,111
3528,1950,5,30,53,144,106
3529,1950,5,31,0,239,106
3530,1950,6,1,0,222,133
